    21    2   6.17599995e-03   6.51237494e-03      0      0   0.00000000e+00   0.00000000e+00  -1.00000000e+00      0 0.00000000e+00 0.00000000e+00 1.00000000e+00
    22    0   6.40024994e-03   6.59758994e-03      0      0   0.00000000e+00   0.00000000e+00  -1.00000000e+00      0 0.00000000e+00 0.00000000e+00 1.00000000e+00
    22    1   6.79492994e-03   7.04160494e-03      0      0   0.00000000e+00   0.00000000e+00  -1.00000000e+00      0 0.00000000e+00 0.00000000e+00 1.00000000e+00
    22    2   6.89359994e-03   7.26361244e-03      0      0   0.00000000e+00   0.00000000e+00  -1.00000000e+00      0 0.00000000e+00 0.00000000e+00 1.00000000e+00
    23    0   7.14027494e-03   7.35734894e-03      0      0   0.00000000e+00   0.00000000e+00  -1.00000000e+00      0 0.00000000e+00 0.00000000e+00 1.00000000e+00
    23    1   7.57442294e-03   7.84576543e-03      0      0   0.00000000e+00   0.00000000e+00  -1.00000000e+00      0 0.00000000e+00 0.00000000e+00 1.00000000e+00
    23    2   7.68295993e-03   8.08997368e-03      0      0   0.00000000e+00   0.00000000e+00  -1.00000000e+00      0 0.00000000e+00 0.00000000e+00 1.00000000e+00
    24    0   7.95430243e-03   8.19308383e-03      0      0   0.00000000e+00   0.00000000e+00  -1.00000000e+00      0 0.00000000e+00 0.00000000e+00 1.00000000e+00
    24    1   8.43186523e-03   8.73034198e-03      0      0   0.00000000e+00   0.00000000e+00  -1.00000000e+00      0 0.00000000e+00 0.00000000e+00 1.00000000e+00
    24    2   8.55125593e-03   8.99897105e-03      0      0   0.00000000e+00   0.00000000e+00  -1.00000000e+00      0 0.00000000e+00 0.00000000e+00 1.00000000e+00
    25    0   8.84973268e-03   9.11239221e-03      0      0   0.00000000e+00   0.00000000e+00  -1.00000000e+00      0 0.00000000e+00 0.00000000e+00 1.00000000e+00
    25    1   9.37505175e-03   9.70337617e-03      0      0   0.00000000e+00   0.00000000e+00  -1.00000000e+00      0 0.00000000e+00 0.00000000e+00 1.00000000e+00
    25    2   9.50638152e-03   9.99886815e-03      0      0   0.00000000e+00   0.00000000e+00  -1.00000000e+00      0 0.00000000e+00 0.00000000e+00 1.00000000e+00
    26    0   9.83470594e-03   1.01236314e-02      0      0   0.00000000e+00   0.00000000e+00  -1.00000000e+00      0 0.00000000e+00 0.00000000e+00 1.00000000e+00
    26    1   1.04125569e-02   1.07737138e-02      0      0   0.00000000e+00   0.00000000e+00  -1.00000000e+00      0 0.00000000e+00 0.00000000e+00 1.00000000e+00
    26    2   1.05570197e-02   1.10987550e-02      0      0   0.00000000e+00   0.00000000e+00  -1.00000000e+00      0 0.00000000e+00 0.00000000e+00 1.00000000e+00
    27    0   1.09181765e-02   1.12359946e-02      0      0   0.00000000e+00   0.00000000e+00  -1.00000000e+00      0 0.00000000e+00 0.00000000e+00 1.00000000e+00
    27    1   1.15538126e-02   1.19510852e-02      0      0   0.00000000e+00   0.00000000e+00  -1.00000000e+00      0 0.00000000e+00 0.00000000e+00 1.00000000e+00
    27    2   1.17127216e-02   1.23086305e-02      0      0   0.00000000e+00   0.00000000e+00  -1.00000000e+00      0 0.00000000e+00 0.00000000e+00 1.00000000e+00
    28    0   1.21099942e-02   1.24595940e-02      0      0   0.00000000e+00   0.00000000e+00  -1.00000000e+00      0 0.00000000e+00 0.00000000e+00 1.00000000e+00
    28    1   1.28091939e-02   1.32461937e-02      0      0   0.00000000e+00   0.00000000e+00  -1.00000000e+00      0 0.00000000e+00 0.00000000e+00 1.00000000e+00
    28    2   1.29839938e-02   1.36394935e-02      0      0   0.00000000e+00   0.00000000e+00  -1.00000000e+00      0 0.00000000e+00 0.00000000e+00 1.00000000e+00
    29    0   1.34209936e-02   1.38055534e-02      0      0   0.00000000e+00   0.00000000e+00  -1.00000000e+00      0 0.00000000e+00 0.00000000e+00 1.00000000e+00
    29    1   1.41901133e-02   1.46708131e-02      0      0   0.00000000e+00   0.00000000e+00  -1.00000000e+00      0 0.00000000e+00 0.00000000e+00 1.00000000e+00
    29    2   1.43823932e-02   1.51034429e-02      0      0   0.00000000e+00   0.00000000e+00  -1.00000000e+00      0 0.00000000e+00 0.00000000e+00 1.00000000e+00
    30    0   1.48630930e-02   1.52861088e-02      0      0   0.00000000e+00   0.00000000e+00  -1.00000000e+00      0 0.00000000e+00 0.00000000e+00 1.00000000e+00
    30    1   1.57091246e-02   1.62378944e-02      0      0   0.00000000e+00   0.00000000e+00  -1.00000000e+00      0 0.00000000e+00 0.00000000e+00 1.00000000e+00
    30    2   1.59206325e-02   1.67137872e-02      0      0   0.00000000e+00   0.00000000e+00  -1.00000000e+00      0 0.00000000e+00 0.00000000e+00 1.00000000e+00
    31    0   1.64494023e-02   1.69147197e-02      0      0   0.00000000e+00   0.00000000e+00  -1.00000000e+00      0 0.00000000e+00 0.00000000e+00 1.00000000e+00
    31    1   1.73800371e-02   1.79616838e-02      0      0   0.00000000e+00   0.00000000e+00  -1.00000000e+00      0 0.00000000e+00 0.00000000e+00 1.00000000e+00
    31    2   1.76126958e-02   1.84851659e-02      0      0   0.00000000e+00   0.00000000e+00  -1.00000000e+00      0 0.00000000e+00 0.00000000e+00 1.00000000e+00
    32    0   1.81943425e-02   1.87061916e-02      0      0   0.00000000e+00   0.00000000e+00  -1.00000000e+00      0 0.00000000e+00 0.00000000e+00 1.00000000e+00
    32    1   1.92180408e-02   1.98578522e-02      0      0   0.00000000e+00   0.00000000e+00  -1.00000000e+00      0 0.00000000e+00 0.00000000e+00 1.00000000e+00
